"restaurant" "phone" "street" "city" "state" "zip" "menu" "category" "item" "price" "low" "high"
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Start-Ups" "Guacamole & Fresh Homemade Tortilla Chips" "4.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Start-Ups" "Green Chile Cheese Fries" "5.49" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Start-Ups" "Gourmet Breaded Onion Rings" "5.49" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Start-Ups" "Sweet Potato Fries" "5.49" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Big Salads & Soups" "Santa Fe" NA "6.29" "9.29"
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Big Salads & Soups" "The Anderson" NA "6.29" "9.29"
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Big Salads & Soups" "Taco Salad" "9.29" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Big Salads & Soups" "Fresh Garden" "9.29" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Big Salads & Soups" "Caesar Salad" NA "4.99" "7.29"
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Big Salads & Soups" "Green Chile Chicken Stew" "4.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Big Salads & Soups" "Soup Of The Day" "4.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Big Sandwiches" "T.G.G." "8.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Big Sandwiches" "Spicy Reuben" "8.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Big Sandwiches" "Weck Deck" "8.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Big Sandwiches" "Different Philly" "8.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Big Sandwiches" "Big Belly BLT" "8.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Big Sandwiches" "California Chicken Club" "8.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Big Sandwiches" "Funky Chicken" "8.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Big Sandwiches" "Fresh Turkey" "8.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Belly Bustin Burgers" "Build Your Own Burger" "7.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Belly Bustin Burgers" "Frisco Burger" "9.29" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Belly Bustin Burgers" "Open Faced Green Chile Burger" "8.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Quesadillas" "Beef" "9.49" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Quesadillas" "Chicken" "8.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Quesadillas" "Veggie Quesadilla" "8.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Full Belly Favorites" "Carne Adovada Burrito" "9.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Full Belly Favorites" "Chicken Burrito" "9.49" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Full Belly Favorites" "Carnitas Burrito" "9.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Full Belly Favorites" "Beef Burrito" "9.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Full Belly Favorites" "Chicken Enchiladas" "9.79" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Full Belly Favorites" "Chicken Fried Steak" "9.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "On The Lighter Side" "Veggie Delight" "8.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "On The Lighter Side" "Half Sandwich & Small Salad Or Bowl Of Soup" "8.29" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "On The Lighter Side" "Soup Of The Day And Small Salad" "7.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "On The Lighter Side" "Burger" "9.29" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "On The Lighter Side" "Veggie Wrap" "8.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "On The Lighter Side" "Chicken Caesar Wrap" "8.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "On The Lighter Side" "Turkey Wrap" "8.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Nana Value Menu" "Lunch Burrito" "7.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Nana Value Menu" "Sandwich Combo" "7.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Nana Value Menu" "Soup & Salad Combo" "7.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Nana Value Menu" "Hamburger/ Cheeseburger" "7.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Nana Value Menu" "Lunch Quesadilla" "7.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Sides" "Toast" "0.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Sides" "Slab O Ham" "3.29" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Sides" "Sausage Patties (2)" "2.89" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Sides" "Bacon (4 Pcs)" "3.29" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Sides" "Turkey Sausage Patties (2)" "3.29" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Sides" "Gourmet Onion Rings" "2.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Sides" "Fresh Fruit" "1.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Sides" "Carne Adovada" "4.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Sides" "Carnitas" "4.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Sides" "Salsa" "0.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Sides" "Chile" "0.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Sides" "Gravy" "0.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Sides" "Cottage Cheese" "1.79" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Sides" "Guacamole" "1.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Sides" "Pinto Beans" "1.49" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Sides" "French Fries (Battered)" "1.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Sides" "Sweet Potato Fries" "1.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Sides" "Homemade Chips" "1.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Sides" "Small Salad" "2.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Fresh Squeezed Juices" "Orange" NA "2.29" "2.99"
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Fresh Squeezed Juices" "Apple, Lemonade, Arnie Palmer" NA "1.99" "2.69"
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Fresh Squeezed Juices" "Strawberry Lemonade" NA "2.99" "3.99"
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Fresh Squeezed Juices" "Cranberry, V-8" NA "1.99" "2.99"
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Bottomless Drinks" "Soft Drinks" "2.59" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Bottomless Drinks" "Coffee" "2.09" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Bottomless Drinks" "Gourmet Flavored Coffee" "2.89" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Other Drinks" "2% Milk" NA "2.49" "3.49"
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Other Drinks" "Chocolate Milk" NA "2.69" "3.59"
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Other Drinks" "Hot Cocoa" "1.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Kids Menu" "Ham, Turkey Or Cheese Quesadilla" "4.49" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Kids Menu" "Lil Grilled Cheese Sandwich" "3.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Kids Menu" "Cold Turkey N Cheddar Sandwich On White Bread" "4.49" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Kids Menu" "Lil Chicken Strips" "4.99" NA NA
"Wecks" "505-344-1472" "4500 Osuna Rd NE" "Albuquerque" "NM" "87109" "lunch" "Kids Menu" "Hamburger" "4.99" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Full Belly Omelettes" "The Olde Time Favorite" "7.19" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Full Belly Omelettes" "Farmers Market" "7.49" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Full Belly Omelettes" "The Abney" "7.49" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Full Belly Omelettes" "The Big Pig" "7.79" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Full Belly Omelettes" "Healthier Alternative" "7.19" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Big Breakfast Burritos" "Ham, Bacon and or Sausage" "5.99" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Big Breakfast Burritos" "Carne Adovada" "6.79" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Big Breakfast Burritos" "Carnitas" "6.79" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Big Breakfast Burritos" "Pollo" "6.79" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Big Breakfast Burritos" "Veggie" "5.99" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Egg Plates" "One Egg With Fresh Hashbrowns and Choice of Toast or Tortilla" "3.99" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Egg Plates" "Two Eggs With Fresh Hashbrowns and Choice of Toast or Tortilla" "4.19" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Full Belly Egg Plates" "Slab OHam" "6.49" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Full Belly Egg Plates" "Sausage Patties" "6.49" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Full Belly Egg Plates" "Bacon" "6.49" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Full Belly Egg Plates" "Egg Beaters or Egg Whites (substitution)" "0.69" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Full Belly Egg Plates" "Olde Fashioned Oatmeal" "4.99" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Scratch Made Buttermilk Pancakes and Full Belly Toast" "Full Stack of Pancakes" "4.99" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Scratch Made Buttermilk Pancakes and Full Belly Toast" "Short Stack" "4.19" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Scratch Made Buttermilk Pancakes and Full Belly Toast" "Pancake Sandwich" "6.49" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Scratch Made Buttermilk Pancakes and Full Belly Toast" "Full Belly Toast" "4.99" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Scratch Made Buttermilk Pancakes and Full Belly Toast" "Belly Toast" "4.49" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Scratch Made Buttermilk Pancakes and Full Belly Toast" "Belly Toast Sandwich" "4.49" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Scratch Made Buttermilk Pancakes and Full Belly Toast" "Raisin Cinnamon Full Belly Toast" "4.49" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Papas" "The Original" "7.49" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Papas" "Carne Adovada" "7.49" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Papas" "Carnitas" "7.49" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Papas" "Pollo" "7.49" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Papas" "Sloppy" "7.49" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Papas" "Veggie" "7.19" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Papas" "Bowl O Papas" "5.49" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Papas" "Bowl OStuff Papas" "6.19" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Full Belly Favorites" "Huevos Rancheros" "6.99" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Full Belly Favorites" "Green Chile Chicken Enchiladas" "7.19" NA NA
"Wecks" "505-293-3154" "1105 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Full Belly Favorites" "Belly Bustin Biscuits and Gravy" NA "4.19" "6.49"
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Full Belly Omelettes" "The Olde Time Favorite" "7.19" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Full Belly Omelettes" "Farmers Market" "7.49" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Full Belly Omelettes" "The Abney" "7.49" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Full Belly Omelettes" "The Big Pig" "7.79" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Full Belly Omelettes" "Healthier Alternative" "7.19" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Big Breakfast Burritos" "Ham, Bacon and or Sausage" "5.99" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Big Breakfast Burritos" "Carne Adovada" "6.79" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Big Breakfast Burritos" "Carnitas" "6.79" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Big Breakfast Burritos" "Pollo" "6.79" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Big Breakfast Burritos" "Veggie" "5.99" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Egg Plates" "One Egg With Fresh Hashbrowns and Choice of Toast or Tortilla" "3.99" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Egg Plates" "Two Eggs With Fresh Hashbrowns and Choice of Toast or Tortilla" "4.19" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Full Belly Egg Plates" "Slab OHam" "6.49" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Full Belly Egg Plates" "Sausage Patties" "6.49" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Full Belly Egg Plates" "Bacon" "6.49" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Full Belly Egg Plates" "Egg Beaters or Egg Whites (substitution)" "0.69" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Full Belly Egg Plates" "Olde Fashioned Oatmeal" "4.99" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Scratch Made Buttermilk Pancakes and Full Belly Toast" "Full Stack of Pancakes" "4.99" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Scratch Made Buttermilk Pancakes and Full Belly Toast" "Short Stack" "4.19" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Scratch Made Buttermilk Pancakes and Full Belly Toast" "Pancake Sandwich" "6.49" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Scratch Made Buttermilk Pancakes and Full Belly Toast" "Full Belly Toast" "4.99" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Scratch Made Buttermilk Pancakes and Full Belly Toast" "Belly Toast" "4.49" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Scratch Made Buttermilk Pancakes and Full Belly Toast" "Belly Toast Sandwich" "4.49" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Scratch Made Buttermilk Pancakes and Full Belly Toast" "Raisin Cinnamon Full Belly Toast" "4.49" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Papas" "The Original" "7.49" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Papas" "Carne Adovada" "7.49" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Papas" "Carnitas" "7.49" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Papas" "Pollo" "7.49" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Papas" "Sloppy" "7.49" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Papas" "Veggie" "7.19" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Papas" "Bowl O Papas" "5.49" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Papas" "Bowl OStuff Papas" "6.19" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Full Belly Favorites" "Huevos Rancheros" "6.99" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Full Belly Favorites" "Green Chile Chicken Enchiladas" "7.19" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "menu" "Full Belly Favorites" "Belly Bustin Biscuits and Gravy" NA "4.19" "6.49"
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "lunch" "On The Lighter Side" "Fresh Turkey" "7.99" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "lunch" "On The Lighter Side" "Veggie Delight" "7.79" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "lunch" "On The Lighter Side" "The Lombardi" "7.79" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "lunch" "On The Lighter Side" "Half Sandwich and Small Salad" "6.79" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "lunch" "On The Lighter Side" "Half Sandwich and Bowl of Soup" "6.79" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "lunch" "On The Lighter Side" "Bowl of Scratch Made Soup and Small Salad" "6.49" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "lunch" "Big Salads" "Santa Fe" "7.79" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "lunch" "Big Salads" "Teriyaki Chicken" "7.79" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "lunch" "Big Salads" "The Anderson" "7.79" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "lunch" "Big Salads" "The Parcell" "7.79" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "lunch" "Big Salads" "Fresh Garden" "5.49" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "lunch" "Big Salads" "Small Salad" "2.99" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "lunch" "Belly Bustin Burgers" "Wecks Burger" "5.99" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "lunch" "Belly Bustin Burgers" "Cheese Burger" "6.49" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "lunch" "Belly Bustin Burgers" "Bacon Cheese Burger" "6.99" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "lunch" "Belly Bustin Burgers" "Green Chile Cheese Burger" "6.99" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "lunch" "Belly Bustin Burgers" "Bacon Green Chile Cheese Burger" "7.49" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "lunch" "Belly Bustin Burgers" "Guacamole Cheese Burger" "7.49" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "lunch" "Belly Bustin Burgers" "Bacon Guacamole Cheese Burger" "7.79" NA NA
"Wecks" "505-896-1411" "1690 Rio Rancho Dr SE" "Rio Rancho" "NM" "87124" "lunch" "Belly Bustin Burgers" "Bacon Green Chile Guacamole Cheese Burger" "7.99" NA NA
