"restaurant" "phone" "street" "city" "state" "zip" "menu" "category" "item" "price" "low" "high"
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Fresh Squeezed Juice" "Apple" "2.25" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Fresh Squeezed Juice" "Grapefruit" "2.25" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Fresh Squeezed Juice" "Orange" "2.25" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Fresh Squeezed Juice" "Carrot" "2.25" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Juice Shots" "Wheatgrass" "1.5" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Juice Shots" "Noni" "1.5" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Juice Shots" "Aloe Vera" "2" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Juice Shots" "Pomegranate" "1.5" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Carrot Juice Combinations" "Apple" "2.75" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Carrot Juice Combinations" "Cucumber" "2.75" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Carrot Juice Combinations" "Lemon" "2.75" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Carrot Juice Combinations" "Tomato" "2.75" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Carrot Juice Combinations" "Cabbage" "2.75" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Carrot Juice Combinations" "Garlic" "2.75" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Carrot Juice Combinations" "Parsley" "2.75" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Carrot Juice Combinations" "Celery" "2.75" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Carrot Juice Combinations" "Ginger" "2.75" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Carrot Juice Combinations" "Spinach" "2.75" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Carrot Juice Combinations" "Vegetable Blend (Non-Carrot)" "3" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Add-Ins" "Peanut Butter" "1" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Add-Ins" "Glutamine" "1" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Add-Ins" "Fatburner" "1" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Add-Ins" "Miracle Greens" "1" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Add-Ins" "Oatmeal" "1" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Add-Ins" "Ginseng and Bee Pollen" "1" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Add-Ins" "Protein Powder" "1" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Add-Ins" "Creatin Fruit Digestive Enzymes" "0.5" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Fresh Juice Blends" "Beyond Beauty" "3" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Fresh Juice Blends" "Cleansing Cocktail" "3" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Fresh Juice Blends" "Cold Rescue" "3" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Fresh Juice Blends" "Popeyess Blend" "3" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Fresh Juice Blends" "Cucumber Cooler" "3.75" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Fresh Juice Blends" "Detox Shock" "3.75" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Smoothies" "Build Your Own!" "4" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Energizers" "Orange Crush" "3.25" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Energizers" "Fruit Slam" "3.25" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Protein Drinks" "Muscle Milk" "4" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Protein Drinks" "Pure Whey" "4" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Protein Drinks" "Nectar" "4" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Meal Replacements" "Myoplex" "4.75" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Meal Replacements" "Pure Whey" "4" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Meal Replacements" "Met-Rx" "4.5" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Regular Drinks" "Coffee Organic" "1.25" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Regular Drinks" "Coffee Cappuccino" "3" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Regular Drinks" "Espresso" "1.5" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Regular Drinks" "Mocha" "3.25" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Regular Drinks" "Pot of Tea" "3" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Regular Drinks" "Chai Hot or Cold" "2.75" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Regular Drinks" "Bottled Water" NA "1" "2"
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Regular Drinks" "Soy Milk" "1.25" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Regular Drinks" "Juice" "1.25" NA NA
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Regular Drinks" "Sodas and Ice Tea" NA "0.99" "1.5"
"Planet" "505-525-8009" "2293 Divot Ave" "Las Cruces" "NM" "88001" "menu" "Regular Drinks" "Hot Tea" "1.5" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Salads" "Chinese Chicken Salad" "6.79" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Salads" "Seared Yellowfin Tuna Salad" "7.49" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Salads" "Crab Salad California" "7.49" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Salads" "South Beach Shrimp Salad" "6.79" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Salads" "European Smoked Salmon Salad" "7.49" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Salads" "Red Mountain Chef Salad" "6.49" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Salads" "Mount Hood Salad" "6.49" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Salads" "Mount Olympus Salad" "6.49" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Salads" "Italian Orzo Pasta Salad" "6.25" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Salads" "Roman Caesar Salad" "6.49" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Salads" "Madras Chicken Curry Salad" "6.25" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Salads" "Pecan Chicken Salad" "6.25" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Salads" "Zesty Tuna Salad" "6.25" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Salads" "Green Apple Spinach Salad" "6.79" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Salads" "Mango And Candied Pecans Spinach Salad" "6.79" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Salads" "Apple, Avocado, And Bacon Spinach Salad" "6.79" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Sandwiches" "Traditional Hummus Pita" "6.25" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Sandwiches" "Green Chile Hummus Pita" "6.35" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Sandwiches" "Grilled Cheesy Chipotle" "6.25" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Sandwiches" "Zesty Tuna Sandwich" "6.25" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Sandwiches" "The Basic" "6.25" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Sandwiches" "Turkey, Avocado, And Bacon" "6.95" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Sandwiches" "The Ultimate Grilled Cheese" "6.25" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Sandwiches" "Green Chile Chicken Quiche" "6.95" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Sandwiches" "The Whammy" "6.59" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Sandwiches" "Club Wrap" "6.59" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Sandwiches" "Smoked Salmon Wrap" "6.95" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Sandwiches" "Green Apple Madras Sandwich" "6.49" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Sandwiches" "The Perfect Ruben" "6.59" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Sandwiches" "Cuban Club Sandwich" "6.59" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Sandwiches" "The Boss" "6.79" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Sandwiches" "The Raspberry Madras Sandwich" "6.49" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Sandwiches" "The Hamlet" "6.59" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Sandwiches" "Mustard Marmalade And Turkey Sandwich" "6.49" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Sandwiches" "Pesto Pomidoro" "6.59" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Sandwiches" "Green Apple And Pecan Chicken Sandwich" "6.49" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Sandwiches" "The Vegan Sandwich" "6.95" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Sandwiches" "Red Pepper Chicken Sandwich" "6.95" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Burgers" "Office Burger" "7.49" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Burgers" "Rich Burger" "6.99" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Burgers" "Smokehouse Bbq Burger" "6.99" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Burgers" "Burninator" "6.99" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Burgers" "Patties Melt" "6.99" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Burgers" "Mushroom Melt" "6.99" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Burgers" "Gorgonzola Burger With Mushroom Demi Glaze" "8.89" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Burgers" "Roasted Red Pepper Burger With Feta Cheese" "7.89" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Burgers" "Grilled Yellowfin Tuna Burger With Wasabi Mayo" "9.95" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Burgers" "Green Chile Queso Burger" "7.49" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Burgers" "Texas Ranchers Burger" "6.99" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Burgers" "George Washington Burger" "7.59" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Desserts" "Blondie A La Mode" "3.95" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Desserts" "Brownie A La Mode" "3.95" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Desserts" "Carrot Cake" "3.95" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Desserts" "Three Layer Chocolate Cake" "3.95" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Desserts" "Three Scoops Vanilla Bean" "2.95" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Desserts" "Turtle Cheese Cake" "3.95" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Desserts" "Key Lime Pie" "3.95" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Desserts" "Ny Cheese Cake" "3.95" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Starter" "Green Chile Hummus Starter" "6.59" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Starter" "Fire Roasted Hummus Starter" "6.49" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Starter" "Chips And Guacamole" "4.49" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Starter" "Bottomless Chips And Salsa" "2.5" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Starter" "Bottomless Chips And Green Chile Queso" "4.49" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Starter" "Green Chile Nachos" "6.49" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Mountain Of Soup And Salad" "Green Apple Spinach Salad" "6.95" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Mountain Of Soup And Salad" "Zesty Tuna Salad" "6.95" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Mountain Of Soup And Salad" "Pecan Chicken Salad" "6.95" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Mountain Of Soup And Salad" "Madras Chicken Curry Salad" "6.95" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Mountain Of Soup And Salad" "Roman Caesar Salad" "6.95" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Mountain Of Soup And Salad" "Italian Orzo Pasta Salad" "6.95" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Mountain Of Soup And Salad" "Mount Olympus Salad" "6.95" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Mountain Of Soup And Salad" "Mont Hood Salad" "6.95" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Mountain Of Soup And Salad" "Red Mountain Chef Salad" "6.95" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "menu" "Mountain Of Soup And Salad" "Chinese Chicken Salad" "6.95" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Plates For Sharing" "Basil Marinated Roma & Mozzarella Bruschetta" "5" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Plates For Sharing" "Pinon Pesto Spinach, & Two Cheese Crostini" "6" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Plates For Sharing" "Roasted Red Pepper Mushroom, Mozzarella, & Avocado Crostini" "6" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Plates For Sharing" "Pecan Crusted Goat Cheese Medallions With A Raspberry Chipotle Sauce" "8" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Plates For Sharing" "Mussels And Clams" "9" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Plates For Sharing" "Habanero Mango Grilled Shrimp Skwerers" "9" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Plates For Sharing" "Seafood En Papillote In A Red Wine Garlic Compound Butter" "9" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Plates For Sharing" "Escargot Stuffed Prosciutto Wrapped Mushrooms" "9" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Plates For Sharing" "Maryland Style Crab Cakes Served With A Chile Lime Sauce" "10" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Specialty Dinner Salads" "Chinese Chicken Salad" "8" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Specialty Dinner Salads" "Pan Seared Yellowfin Tuna Salad" "8" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Specialty Dinner Salads" "Crab Salad California" "8" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Specialty Dinner Salads" "European Smoked Salmon Salad" "8" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Specialty Dinner Salads" "Mount Hood Salad" "8" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Specialty Dinner Salads" "Mount Olympus Salad" "8" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Specialty Dinner Salads" "Greek Orzo Pasta Salad" "8" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Specialty Dinner Salads" "Roman Caesar Salad" "8" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Specialty Dinner Salads" "Madras Chicken Curry Salad" "8" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Specialty Dinner Salads" "Pecan Chicken Salad" "8" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Specialty Dinner Salads" "Zesty Tuna Salad" "8" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Specialty Dinner Salads" "Green Apple Spinach Salad" "8" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Specialty Dinner Salads" "Apple, Avocado, Bacon Spinach Salad" "8" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Land" "Tenderloin Beef Tips With Demi Glaze" "14" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Land" "Pesto And Gorgonzola Crusted Wrapped Tenderloin" "19" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Land" "Garlic Cilantro Dijon Topped Flat Iron Steak" "15" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Land" "Pork Tenderloin Medallions In A Red Wine Raspberry Sauce" "15" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Land" "Orange Chipotle Glazed Pan Seared Duck Breast" "15" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Land" "Mango Cranberry Stuffed Cornish Game Hen" "15" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Land" "Crispy Coconut Free-Range Chicken Breast" "13" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Land" "Veal Scaloppini" "18" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Land" "Green Chile Chicken Fettuccini Alfredo" "12" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Land" "Portabella Mushroom Marinara" "12" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Sea" "Almond Crusted Wild Cedar Plank Salmon" "16" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Sea" "Sesame Seared Tuna With Mild Wasabi Mayo" "16" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Sea" "Swordfish Filet" "17" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Sea" "Maple Pecan Crusted Trout Filet With Lemon Aioli" "15" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Sea" "Linguini And Clams" "14" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Sea" "Shrimp Scampi Linguini" "14" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "Soup" "Soup" NA "3" "5"
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "From Our Lunch Menu" "Office Burger" "8" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "From Our Lunch Menu" "Rich Burger" "8" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "From Our Lunch Menu" "Smokehouse Bbq Burger" "8" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "From Our Lunch Menu" "Burninator" "8" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "From Our Lunch Menu" "Patties Melt" "8" NA NA
"Red Mountain Cafe" "505-522-7584" "1120 Commerce Dr" "Las Cruces" "NM" "88011" "dinner" "From Our Lunch Menu" "Mushroom Melt" "8" NA NA
